Time(ms), Hdg, Alt, Temp, optflow_intTime,optflow_intX,optflow_intY,optflow_intXgyro,optflow_intYgyro,optflow_intZgyro,optflow_quality,optflow_timeDel,optflow_dist,imu_orientX,imu_orientY,imu_orientZ,imu_orientW,imu_angularX,imu_angularY,imu_angularZimu_linAccelX,imu_linAccelY,imu_linAccelZ
-863174,120.51,0.09,41.75,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-860428,120.51,0.09,41.75,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-857923,120.51,0.09,41.75,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-855097,120.51,0.09,41.75,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-852461,120.51,0.09,41.75,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-849459,120.51,0.09,41.75,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-846496,120.51,0.09,41.75,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-844141,120.51,0.09,41.75,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-840929,120.51,0.09,41.75,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-837567,120.51,0.09,41.75,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-834745,120.51,0.09,41.75,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-832026,120.51,0.09,41.75,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-828704,120.51,0.09,41.75,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-825369,120.51,0.09,41.75,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-822316,120.51,0.09,41.75,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-819402,120.51,0.09,41.75,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-816481,120.51,0.09,41.75,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-813908,120.51,0.09,41.75,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-810817,120.51,0.09,41.75,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-807551,120.51,0.09,41.75,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-803835,120.51,0.09,41.75,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-800399,120.51,0.09,41.75,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-797647,120.51,0.09,41.75,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-795080,120.51,0.09,41.75,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-787746,120.51,0.09,41.75,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-784595,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-780396,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.0061679,-0.00465707,0.263136,-0.964728,-0.00927514,0.00339153,-0.000495575,0.323619,-0.107873,9.55168
-777407,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-774811,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-771540,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-768245,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-765545,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-762705,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-759673,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-756751,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-753456,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-749798,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-747052,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-744508,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-741464,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-738120,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-735364,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-732718,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-729593,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-726241,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-723614,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-720045,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-715891,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-711772,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-707748,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-703442,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-698650,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-695148,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-691422,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-685933,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-679559,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-674742,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-669460,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00611209,-0.00465184,0.263134,-0.964729,0.00180146,9.26307e-05,-0.00325166,0.0686466,0.0392266,9.65955
-664409,120.51,0.09,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-659251,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-655761,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-652784,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-650070,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-647340,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-644734,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-641759,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-638776,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-636274,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-633668,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-631023,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-628398,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-625836,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-623090,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-620518,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-618041,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-615565,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-612511,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-609882,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-607271,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-603906,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-600484,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-597999,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-595501,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-592470,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-589373,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-586800,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-582374,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-578985,120.51,0.11,41.76,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-575507,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00606108,-0.00465366,0.263105,-0.964737,0.00232601,0.00396286,-0.00125344,0.107873,0.0588399,9.63994
-572768,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-569626,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-567109,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-564746,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-562106,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-559199,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-549566,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-546472,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-543697,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-540865,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-537798,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-534941,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-531923,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-528746,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-525654,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-522774,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-517172,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-513909,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-510020,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-506277,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-501793,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-497587,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-494242,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-490417,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-485537,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-475092,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-469417,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-464518,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00604281,-0.00464855,0.263066,-0.964748,0.00249034,0.0031259,-0.00237933,0.137293,1.18295e-15,9.65955
-459900,120.5,0.11,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-457819,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-455688,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-453672,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-451253,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-448904,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-446864,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-444822,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-442449,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-439985,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-437746,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-435748,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-433650,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-431336,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-429136,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-426768,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-424762,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-421200,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-417886,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-415031,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-412053,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-408807,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-405185,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-401048,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-397639,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-394536,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-390926,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-387879,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
-385054,120.5,0.1,41.77,0,0,0,0,0,0,0,0,0,0.00602317,-0.00465193,0.263029,-0.964758,0.0012454,0.00312421,-0.00238901,0.1471,0.0196133,9.62032
